asset_id,attribute_count,attribute_count_rarity_score,DNA_attribute,DNA_rarity_score,Eye_Color_attribute,Eye_Color_rarity_score,Clothing_attribute,Clothing_rarity_score,Jewelry_attribute,Jewelry_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Back_attribute,Back_rarity_score,Mouth_attribute,Mouth_rarity_score,Accessories_attribute,Accessories_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Facial_Feature_attribute,Facial_Feature_rarity_score,Helmet_attribute,Helmet_rarity_score,overall_rarity_score
8773,7,0.0,Human,0.0,CLSD BRWN,0.0,CAMO PFA JCKT,0.0,SPIKED CHKR,0.0,,-0.0,WHT Unkept,0.0,,-0.0,,-0.0,Gold Round Earrings,0.0,,-0.0,STARVSN TAT,0.0,,-0.0,0.0
8774,6,0.0,Robot,0.0,,-0.0,PNK Waistcoat,0.0,,-0.0,MK-BLCK,0.0,BLCK Shape Up,0.0,,-0.0,Bubblegum,0.0,,-0.0,Cyber Eye Patch,0.0,,-0.0,,-0.0,0.0
8775,5,0.0,Robot,0.0,,-0.0,GM MONO HOODIE,0.0,G-PDLCK,0.0,MK1,0.0,GRN Head Scarf,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8776,4,0.0,Robot,0.0,,-0.0,PNK ORNG Fur Coat,0.0,,-0.0,,-0.0,BLCK Shape Up,0.0,,-0.0,ICED GRILLZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8777,6,0.0,Human,0.0,YLLW,0.0,BLU BNDN Shirt,0.0,,-0.0,,-0.0,WHT BWLCUT,0.0,,-0.0,WZRD,0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
8778,8,0.0,Human,0.0,GRN Breezy,0.0,CAMO PFA JCKT,0.0,S-PDLCK,0.0,MURAKAMI DRIP,0.0,BRWN Stylish,0.0,,-0.0,SPIDERZ,0.0,,-0.0,,-0.0,Scratch Scarz,0.0,,-0.0,0.0
8779,6,0.0,Demon,0.0,,-0.0,PNK BBL Vest,0.0,Hi-TECH CBLE,0.0,ICE,0.0,BLU Shape Up,0.0,,-0.0,,-0.0,,-0.0,3D,0.0,,-0.0,,-0.0,0.0
8780,6,0.0,Human,0.0,PNK,0.0,V5 WHT SKL GRL,0.0,DRIP CHRM,0.0,,-0.0,,-0.0,,-0.0,ROBO,0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
8781,8,0.0,Human,0.0,PNK-BLU,0.0,GRN Tech JCKT,0.0,,-0.0,,-0.0,PIRATE,0.0,Deity Arms,0.0,GLD GRILLS,0.0,,-0.0,Drip Scouter,0.0,369 VSN TAT,0.0,,-0.0,0.0
8782,4,0.0,Robot,0.0,,-0.0,RFX Tee,0.0,MRBLE G-Link,0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8783,7,0.0,Human,0.0,YLLW,0.0,BLU GRNG Dress,0.0,SG-PDLCK,0.0,,-0.0,YU-BRED,0.0,,-0.0,Alien,0.0,GLD STUD,0.0,,-0.0,,-0.0,,-0.0,0.0
8784,5,0.0,Robot,0.0,,-0.0,LIME GANG,0.0,RBY Two Piece,0.0,,-0.0,BLCK Curtains,0.0,,-0.0,,-0.0,,-0.0,BTC,0.0,,-0.0,,-0.0,0.0
8785,4,0.0,Robot,0.0,,-0.0,SD Tee,0.0,GLD G-Link,0.0,,-0.0,WHT Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8786,7,0.0,Human,0.0,BLU,0.0,MONO Tee,0.0,SLVR CBLE,0.0,,-0.0,BLU Curtains,0.0,,-0.0,,-0.0,,-0.0,Cyber Bindi,0.0,STARVSN TAT,0.0,,-0.0,0.0
8787,5,0.0,Human,0.0,BRWN,0.0,GM HOODIE,0.0,,-0.0,,-0.0,BLCK Spike,0.0,,-0.0,,-0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
8788,6,0.0,Human,0.0,BLU,0.0,FRSH Shirt,0.0,CYN Two Piece,0.0,,-0.0,META LEOPARD TECH Cap,0.0,,-0.0,,-0.0,,-0.0,Assault Glasses,0.0,,-0.0,,-0.0,0.0
8789,6,0.0,Human,0.0,GRN,0.0,CAMO PFA JCKT,0.0,S-HIRE G-Link,0.0,,-0.0,BRWN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,STARZ TAT,0.0,,-0.0,0.0
8790,3,0.0,Angel,0.0,,-0.0,PNK HAWAIIAN Shirt,0.0,,-0.0,,-0.0,PNK Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8791,6,0.0,Robot,0.0,,-0.0,BLCK Jellyfish Tee,0.0,SG-PDLCK,0.0,MURAKAMI DRIP,0.0,BLND Stylish,0.0,,-0.0,MAD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8792,7,0.0,Human,0.0,BRWN,0.0,ORNG FRSH Shirt,0.0,PURP G-Link,0.0,STONED,0.0,BLCK Unkept,0.0,,-0.0,RNBW GRILLS,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8793,6,0.0,Robot,0.0,,-0.0,RTFKT CHROME Tee,0.0,BLCK-GLD ZK-BEADZ,0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,WZRD,0.0,,-0.0,3RD Eye,0.0,,-0.0,,-0.0,0.0
8794,7,0.0,Human,0.0,PNK,0.0,RD BBL Vest,0.0,,-0.0,,-0.0,BRAINZ,0.0,Energy Wings,0.0,,-0.0,,-0.0,Assault Glasses,0.0,STARVSN TAT,0.0,,-0.0,0.0
8795,5,0.0,Human,0.0,YLLW,0.0,RTFKT CHROME Tee,0.0,,-0.0,,-0.0,WHT Unkept,0.0,,-0.0,Angry,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8796,7,0.0,Human,0.0,PURP,0.0,ORNG FRSH Shirt,0.0,S-PDLCK,0.0,,-0.0,BLCK BWLCUT,0.0,,-0.0,SFTY Mask,0.0,,-0.0,,-0.0,META TAT,0.0,,-0.0,0.0
8797,6,0.0,Robot,0.0,,-0.0,CLNX HOODIE,0.0,SLVR G-Link,0.0,,-0.0,BLCK Beanie,0.0,,-0.0,Alien,0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
8798,5,0.0,Human,0.0,PURP,0.0,YLLW BLW UP JCKT,0.0,,-0.0,,-0.0,PURP Curtains,0.0,,-0.0,Bubble,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8799,5,0.0,Robot,0.0,,-0.0,GRN Fur Coat,0.0,RBY CBLE,0.0,MK1,0.0,WHT Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8800,7,0.0,Human,0.0,BLU-PURP,0.0,BLCK Tech JCKT,0.0,,-0.0,,-0.0,ZK Bucket,0.0,DEMONZ,0.0,Angry,0.0,,-0.0,SPiKED BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
8801,6,0.0,Human,0.0,HALF-OPEN,0.0,MONO Tee,0.0,ICED G-Link,0.0,MURAKAMI DRIP,0.0,BLCK Quiff,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8802,5,0.0,Robot,0.0,,-0.0,FLOOR Tee,0.0,PURP Two Piece,0.0,,-0.0,WHT Turban,0.0,,-0.0,SPIDERZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8803,5,0.0,Robot,0.0,,-0.0,RFX Tee,0.0,WGLD Iced Cuban,0.0,MK-BLCK,0.0,PNK Beret Braids,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8804,6,0.0,Human,0.0,BRWN,0.0,PNK Fur Coat,0.0,,-0.0,,-0.0,PURP Shape Up,0.0,,-0.0,,-0.0,,-0.0,3D,0.0,Scratch Scarz,0.0,,-0.0,0.0
8805,7,0.0,Robot,0.0,SPINNING,0.0,MONO Fur Coat,0.0,,-0.0,MURAKAMI DRIP,0.0,DOB Hat,0.0,,-0.0,,-0.0,,-0.0,Kawaii Patch,0.0,,-0.0,,-0.0,0.0
8806,6,0.0,Demon,0.0,,-0.0,RTFKT CHROME Tee,0.0,,-0.0,DRK,0.0,WHT Curtains,0.0,,-0.0,Romantico,0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
8807,5,0.0,Demon,0.0,HALF-OPEN,0.0,WHT Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,PURP Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8808,6,0.0,Human,0.0,BLCK Surprised,0.0,FRSH Shirt,0.0,G-PDLCK,0.0,,-0.0,BLCK Quiff,0.0,,-0.0,,-0.0,,-0.0,Cyborg V1,0.0,,-0.0,,-0.0,0.0
8809,6,0.0,Robot,0.0,,-0.0,BLCK Jellyfish Tee,0.0,CYN CBLE,0.0,MURAKAMI DRIP,0.0,WHT Unkept,0.0,,-0.0,,-0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
8810,5,0.0,Human,0.0,BRWN,0.0,WHT Utility Vest,0.0,CYN CBLE,0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8811,4,0.0,Robot,0.0,,-0.0,WHT PNK Fur Coat,0.0,,-0.0,MK-BLCK,0.0,WHT Hairclip,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8812,5,0.0,Human,0.0,RNBW,0.0,BLCK Tech JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,YU-BLCK,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8813,7,0.0,Human,0.0,GRN Breezy,0.0,PURP Utility Vest,0.0,,-0.0,MURAKAMI DRIP,0.0,BLND Quiff,0.0,,-0.0,Organism M78.8,0.0,,-0.0,,-0.0,WEBZ TAT,0.0,,-0.0,0.0
8814,5,0.0,Human,0.0,PNK-BLU,0.0,GRDNT PFA JCKT,0.0,GPURP Two Piece,0.0,,-0.0,BRWN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8815,5,0.0,Demon,0.0,,-0.0,CAMO PFA JCKT,0.0,,-0.0,,-0.0,BLND Hairclip,0.0,,-0.0,SMILE,0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
8816,4,0.0,Robot,0.0,,-0.0,YLLW BLW UP JCKT,0.0,,-0.0,MK-BLCK,0.0,Sound Wave,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8817,3,0.0,Demon,0.0,,-0.0,BLCK-BLK Waistcoat,0.0,,-0.0,,-0.0,BLCK Hairclip,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8818,5,0.0,Human,0.0,RD CRYSTL,0.0,PNK ORNG Fur Coat,0.0,CHRM,0.0,,-0.0,RD Long,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8819,7,0.0,Human,0.0,BLU-PURP,0.0,PURP VARSITY JCKT,0.0,CHRM,0.0,,-0.0,Cowgirl,0.0,,-0.0,Bubblegum,0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
8820,7,0.0,Demon,0.0,,-0.0,WHT Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,BLU Curtains,0.0,,-0.0,SMILEY RNBW,0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
8821,8,0.0,Human,0.0,PNK-BLU,0.0,PURP KBA JCKT,0.0,GLD CBLE,0.0,,-0.0,BLCK BWLCUT,0.0,,-0.0,SFTY Mask,0.0,GLD Round,0.0,,-0.0,STARZ TAT,0.0,,-0.0,0.0
8822,5,0.0,Angel,0.0,,-0.0,V5 WHT SKL GRL,0.0,,-0.0,,-0.0,PNK Curtains,0.0,,-0.0,ROBO,0.0,,-0.0,Kawaii Patch,0.0,,-0.0,,-0.0,0.0
8823,6,0.0,Human,0.0,BLCK Surprised,0.0,ORNG FRSH Shirt,0.0,RBY Two Piece,0.0,,-0.0,PURP Shape Up,0.0,,-0.0,Cyber Jaw,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8824,4,0.0,Human,0.0,CLSD GRN,0.0,BLCK TCTL Vest,0.0,,-0.0,,-0.0,PNK BWLCUT,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8825,4,0.0,Reptile,0.0,,-0.0,BLCK BKR JCKT,0.0,,-0.0,,-0.0,WHT Hairclip,0.0,,-0.0,MAD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8826,5,0.0,Angel,0.0,,-0.0,RCS Tee,0.0,BLCK-GLD ZK-BEADZ,0.0,,-0.0,BLCK Beanie,0.0,,-0.0,,-0.0,Gold Round Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
8827,8,0.0,Human,0.0,CLSD GRN,0.0,CLNX FRSH Shirt,0.0,RNBW G-Link,0.0,MURAKAMI DRIP,0.0,PURP Wrap,0.0,GRY UNDRWRLD WINGZ,0.0,Tan Tan Bo,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8828,6,0.0,Human,0.0,BLCK Surprised,0.0,BLU BNDN Shirt,0.0,,-0.0,,-0.0,BLCK Unkept,0.0,,-0.0,SMILE,0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
8829,4,0.0,Human,0.0,YLLW,0.0,JS Tee,0.0,,-0.0,,-0.0,RD Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8830,6,0.0,Human,0.0,BLU CRYSTL,0.0,BRWN Fur Coat,0.0,SPIKED CHKR,0.0,,-0.0,RD Pigtails,0.0,,-0.0,,-0.0,,-0.0,,-0.0,SWRD TAT,0.0,,-0.0,0.0
8831,7,0.0,Human,0.0,PURP,0.0,Blade Melt Tee,0.0,RBY Two Piece,0.0,,-0.0,WHT Curtains,0.0,,-0.0,,-0.0,PTRA Earrings,0.0,,-0.0,333 TAT,0.0,,-0.0,0.0
8832,5,0.0,Robot,0.0,,-0.0,BRED KBA JCKT,0.0,SLVR CBLE,0.0,,-0.0,BLCK BRDZ,0.0,,-0.0,Ramen,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8833,6,0.0,Human,0.0,YLLW,0.0,Space PFA JCKT,0.0,DRIP CHRM,0.0,,-0.0,RD DRDZ,0.0,Energy Wings,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8834,5,0.0,Human,0.0,CLSD BLU,0.0,GRNDT Fur Coat,0.0,,-0.0,,-0.0,BLCK Beanie,0.0,,-0.0,Alien,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8835,5,0.0,Robot,0.0,,-0.0,WHT PNK Fur Coat,0.0,GLD G-Link,0.0,MK1,0.0,BLND Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8836,5,0.0,Robot,0.0,,-0.0,PNK Utility Vest,0.0,GPURP Two Piece,0.0,,-0.0,Cowgirl,0.0,,-0.0,,-0.0,GLD Round,0.0,,-0.0,,-0.0,,-0.0,0.0
8837,5,0.0,Human,0.0,AWAKEN,0.0,Space PFA JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,Flower Hat,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8838,5,0.0,Reptile,0.0,,-0.0,BLU BNDN Shirt,0.0,CHRM,0.0,,-0.0,YU-RD,0.0,,-0.0,,-0.0,,-0.0,Cyber Eye Patch,0.0,,-0.0,,-0.0,0.0
8839,5,0.0,Angel,0.0,,-0.0,GRNDT Fur Coat,0.0,CYN Two Piece,0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,SLVR STUD,0.0,,-0.0,,-0.0,,-0.0,0.0
8840,2,0.0,Reptile,0.0,,-0.0,PLASMA HOODIE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8841,5,0.0,Robot,0.0,,-0.0,BLU PURP BNDN Shirt,0.0,PURP Two Piece,0.0,,-0.0,BLCK Spiked,0.0,,-0.0,SFTY Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8842,5,0.0,Human,0.0,BRWN,0.0,PURP CAMO PFA JCKT,0.0,S-HIRE G-Link,0.0,,-0.0,BRWN Unkept,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8843,4,0.0,Robot,0.0,,-0.0,GRDNT PFA JCKT,0.0,,-0.0,,-0.0,BLCK Unkept,0.0,,-0.0,Gas Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8844,5,0.0,Undead,0.0,,-0.0,BLCK TCTL Vest,0.0,,-0.0,,-0.0,WHT 2 Horns,0.0,,-0.0,Chrome Pipe,0.0,,-0.0,3RD Eye,0.0,,-0.0,,-0.0,0.0
8845,4,0.0,Robot,0.0,,-0.0,SPACE TRIP Tee,0.0,,-0.0,,-0.0,GRN Cyber Cat,0.0,,-0.0,,-0.0,,-0.0,Kawaii Patch,0.0,,-0.0,,-0.0,0.0
8846,6,0.0,Human,0.0,BLCK Surprised,0.0,PNK BBL Vest,0.0,GPURP Two Piece,0.0,,-0.0,BRWN Unkept,0.0,,-0.0,Cyber Jaw,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8847,5,0.0,Robot,0.0,,-0.0,BONE PFA JCKT,0.0,GPURP Two Piece,0.0,,-0.0,YU-BLU,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8848,4,0.0,Robot,0.0,,-0.0,GRN TCTL Vest,0.0,,-0.0,,-0.0,WHT Hairclip,0.0,,-0.0,Ghost,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8849,6,0.0,Human,0.0,CLSD PNK,0.0,TRPPY HiTECH GOWN,0.0,,-0.0,,-0.0,BLU Braid,0.0,,-0.0,,-0.0,PTRA Earring,0.0,,-0.0,SWRD TAT,0.0,,-0.0,0.0
8850,6,0.0,Human,0.0,PURP,0.0,CAMO BBL Vest,0.0,,-0.0,,-0.0,BLU MoHWK,0.0,,-0.0,,-0.0,,-0.0,3RD Eye,0.0,Band-Aid,0.0,,-0.0,0.0
8851,5,0.0,Human,0.0,CLSD PURP,0.0,PNK Waistcoat,0.0,,-0.0,,-0.0,MEDUZA,0.0,,-0.0,,-0.0,,-0.0,,-0.0,TRi HRUS TAT,0.0,,-0.0,0.0
8852,5,0.0,Human,0.0,PNK-BLU,0.0,SPACE TRIP Tee,0.0,,-0.0,,-0.0,WHT Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,PROMO TAT,0.0,,-0.0,0.0
8853,5,0.0,Robot,0.0,,-0.0,YLLW BLW UP JCKT,0.0,,-0.0,,-0.0,BLU Braid,0.0,,-0.0,SMILE,0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
8854,6,0.0,Human,0.0,BLU,0.0,PNK Fur Coat,0.0,SLVR CBLE,0.0,,-0.0,GRN Hacker,0.0,,-0.0,,-0.0,,-0.0,BLU LAZER,0.0,,-0.0,,-0.0,0.0
8855,5,0.0,Human,0.0,BLCK Surprised,0.0,V5 WHT SKL GRL,0.0,PNK ZK-BEADZ,0.0,,-0.0,PNK Beret Braids,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8856,4,0.0,Human,0.0,YLLW,0.0,WHT BKR JCKT,0.0,,-0.0,,-0.0,WHT Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8857,7,0.0,Angel,0.0,,-0.0,BLU BNDN Shirt,0.0,,-0.0,Divine,0.0,LLC Ponytail,0.0,Sword Sheath,0.0,,-0.0,Neo Earrings,0.0,Cyber Eyes,0.0,,-0.0,,-0.0,0.0
8858,7,0.0,Human,0.0,PURP,0.0,WAGMI Tee,0.0,GLD CBLE,0.0,,-0.0,BLND Quiff,0.0,,-0.0,RNBW GRILLS,0.0,,-0.0,Aviator,0.0,,-0.0,,-0.0,0.0
8859,6,0.0,Human,0.0,BLU-PURP,0.0,BLCK Tee,0.0,,-0.0,,-0.0,PURP BRDZ,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
8860,5,0.0,Human,0.0,BLU,0.0,PURP KBA JCKT,0.0,,-0.0,,-0.0,BLU MoHWK,0.0,,-0.0,Cigar,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8861,6,0.0,Human,0.0,GRN,0.0,MONO Tee,0.0,,-0.0,,-0.0,BLCK Cap,0.0,,-0.0,ROBO,0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
8862,6,0.0,Human,0.0,YLLW,0.0,PURP CAMO PFA JCKT,0.0,GLD G-Link,0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,HRUS 333 TAT,0.0,,-0.0,0.0
8863,4,0.0,Robot,0.0,,-0.0,GRNDT Fur Coat,0.0,CHRM,0.0,,-0.0,YU-BLU,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8864,5,0.0,Human,0.0,YLLW,0.0,IRI Tech JCKT,0.0,,-0.0,,-0.0,TEAL Spiked,0.0,,-0.0,RNBW GRILLZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8865,6,0.0,Human,0.0,PNK,0.0,CAMO PFA JCKT,0.0,,-0.0,,-0.0,WHT Ponytail,0.0,,-0.0,GLD GRILLS,0.0,,-0.0,Aviator,0.0,,-0.0,,-0.0,0.0
8866,5,0.0,Human,0.0,BRWN,0.0,IRI Tech JCKT,0.0,,-0.0,,-0.0,BRWN Unkept,0.0,,-0.0,TRIP,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8867,5,0.0,Human,0.0,PNK-BLU,0.0,Job Tee,0.0,,-0.0,,-0.0,,-0.0,All Seeing Eyes,0.0,,-0.0,,-0.0,,-0.0,META TAT,0.0,,-0.0,0.0
8868,6,0.0,Human,0.0,BLU,0.0,GM HOODIE,0.0,SLVR CBLE,0.0,,-0.0,BLND Hairclip,0.0,,-0.0,,-0.0,Gold Round Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
8869,5,0.0,Angel,0.0,,-0.0,ORNG FRSH Shirt,0.0,,-0.0,Divine,0.0,PURP Shape Up,0.0,,-0.0,ROBO,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8870,5,0.0,Human,0.0,PNK,0.0,PNK HiTECH Gown,0.0,,-0.0,,-0.0,BLCK Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,TRi War TAT,0.0,,-0.0,0.0
8871,4,0.0,Human,0.0,BLU,0.0,PNK Utility Vest,0.0,,-0.0,,-0.0,Open Skull Helmet,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8872,4,0.0,Human,0.0,CLSD YLLW,0.0,PNK Utility Vest,0.0,,-0.0,,-0.0,BLND Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8873,4,0.0,Robot,0.0,,-0.0,BLCK BKR JCKT,0.0,,-0.0,MK-BLCK,0.0,BLCK Samurai,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8874,6,0.0,Robot,0.0,,-0.0,BLCK BNDN Shirt,0.0,,-0.0,MURAKAMI DRIP,0.0,PURP BRDZ,0.0,PNK UNDRWRLD WINGZ,0.0,,-0.0,,-0.0,Cyber Eyes,0.0,,-0.0,,-0.0,0.0
8875,6,0.0,Robot,0.0,WIDE-OPEN,0.0,WHT KBA JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,WHT Hairclip,0.0,Energy Wings,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8876,4,0.0,Human,0.0,PNK-BLU,0.0,GM HOODIE,0.0,,-0.0,,-0.0,BLCK Samurai,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8877,5,0.0,Robot,0.0,,-0.0,GRN Tech JCKT,0.0,,-0.0,MK-BLCK,0.0,WHT Unkept,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8878,5,0.0,Human,0.0,BLU-PURP,0.0,GM HOODIE,0.0,,-0.0,,-0.0,BLCK BRDZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,TRi War TAT,0.0,,-0.0,0.0
8879,7,0.0,Angel,0.0,HALF-OPEN,0.0,28 JCKT,0.0,CYN Two Piece,0.0,MURAKAMI DRIP,0.0,LoneSome Cowboy,0.0,,-0.0,Goatee,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8880,6,0.0,Human,0.0,PNK,0.0,FLOOR Tee,0.0,CYN Two Piece,0.0,,-0.0,BRWN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,Angry TAT,0.0,,-0.0,0.0
8881,5,0.0,Angel,0.0,,-0.0,BLCK PIN BKR JCKT,0.0,,-0.0,Divine,0.0,BLND BWLCUT,0.0,,-0.0,,-0.0,,-0.0,3D,0.0,,-0.0,,-0.0,0.0
8882,4,0.0,Robot,0.0,,-0.0,THRML PFA JCKT,0.0,,-0.0,MK1,0.0,MEDUZA,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8883,6,0.0,Human,0.0,AWAKEN,0.0,WHT KBA JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,GOAT HRNS,0.0,SPLASH,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
8884,6,0.0,Human,0.0,PURP,0.0,RD BBL Vest,0.0,GLD Two Piece,0.0,,-0.0,Kawaii,0.0,,-0.0,,-0.0,,-0.0,,-0.0,META TAT,0.0,,-0.0,0.0
8885,6,0.0,Human,0.0,BLU-PURP,0.0,BLCK GM Tee,0.0,,-0.0,,-0.0,Fro,0.0,,-0.0,ROBO,0.0,,-0.0,DRIP VISION,0.0,,-0.0,,-0.0,0.0
8886,5,0.0,Human,0.0,BLU,0.0,LLC HiTECH Dress,0.0,,-0.0,,-0.0,BLCK Hairclip,0.0,,-0.0,,-0.0,,-0.0,Aviator,0.0,,-0.0,,-0.0,0.0
8887,6,0.0,Human,0.0,BRWN,0.0,BLCK Future Dress,0.0,,-0.0,,-0.0,BLU Long,0.0,,-0.0,Romantico,0.0,,-0.0,,-0.0,PROMO TAT,0.0,,-0.0,0.0
8888,4,0.0,Robot,0.0,,-0.0,BLU HAWAIIAN Shirt,0.0,,-0.0,,-0.0,BRWN 2 Horns,0.0,,-0.0,,-0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
8889,6,0.0,Human,0.0,PNK,0.0,PNK Waistcoat,0.0,SLVR CBLE,0.0,,-0.0,BLU Braid,0.0,,-0.0,,-0.0,,-0.0,,-0.0,BCODE TAT,0.0,,-0.0,0.0
8890,7,0.0,Human,0.0,BLU,0.0,SD Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,DOB Hat,0.0,,-0.0,Organism M78.8,0.0,,-0.0,,-0.0,SAD TAT,0.0,,-0.0,0.0
